01VA414A,Pavatkulam,8.68,80.4,20131206,0
01VA414A,Pavatkulam,8.68,80.4,20131207,0
01VA414A,Pavatkulam,8.68,80.4,20131208,0
01VA414A,Pavatkulam,8.68,80.4,20131209,0
01VA414A,Pavatkulam,8.68,80.4,20131210,0
01VA414A,Pavatkulam,8.68,80.4,20131211,0
01VA414A,Pavatkulam,8.68,80.4,20131212,0
01VA414A,Pavatkulam,8.68,80.4,20131213,0
01VA414A,Pavatkulam,8.68,80.4,20131214,0
01VA414A,Pavatkulam,8.68,80.4,20131215,1.5
01VA414A,Pavatkulam,8.68,80.4,20131216,12
01VA414A,Pavatkulam,8.68,80.4,20131217,0
01VA414A,Pavatkulam,8.68,80.4,20131218,0
01VA414A,Pavatkulam,8.68,80.4,20131219,0
01VA414A,Pavatkulam,8.68,80.4,20131220,0
01VA414A,Pavatkulam,8.68,80.4,20131221,0
01VA414A,Pavatkulam,8.68,80.4,20131222,0
01VA414A,Pavatkulam,8.68,80.4,20131223,0
01VA414A,Pavatkulam,8.68,80.4,20131224,0
01VA414A,Pavatkulam,8.68,80.4,20131225,0
01VA414A,Pavatkulam,8.68,80.4,20131226,0
01VA414A,Pavatkulam,8.68,80.4,20131227,0
01VA414A,Pavatkulam,8.68,80.4,20131228,0
01VA414A,Pavatkulam,8.68,80.4,20131229,0
01VA414A,Pavatkulam,8.68,80.4,20131230,0
01VA414A,Pavatkulam,8.68,80.4,20131231,0
00043PPP,Polonnaruwa,7.87,81,20130101,0.8
00043PPP,Polonnaruwa,7.87,81,20130102,18.4
00043PPP,Polonnaruwa,7.87,81,20130103,45.2
00043PPP,Polonnaruwa,7.87,81,20130104,8.3
00043PPP,Polonnaruwa,7.87,81,20130105,0
00043PPP,Polonnaruwa,7.87,81,20130106,15
00043PPP,Polonnaruwa,7.87,81,20130107,88.4
00043PPP,Polonnaruwa,7.87,81,20130108,0.5
00043PPP,Polonnaruwa,7.87,81,20130109,12.1
00043PPP,Polonnaruwa,7.87,81,20130110,43.4
00043PPP,Polonnaruwa,7.87,81,20130111,0
00043PPP,Polonnaruwa,7.87,81,20130112,0
00043PPP,Polonnaruwa,7.87,81,20130113,0
00043PPP,Polonnaruwa,7.87,81,20130114,0
00043PPP,Polonnaruwa,7.87,81,20130115,0
00043PPP,Polonnaruwa,7.87,81,20130116,0
00043PPP,Polonnaruwa,7.87,81,20130117,0
00043PPP,Polonnaruwa,7.87,81,20130118,0
00043PPP,Polonnaruwa,7.87,81,20130119,0
00043PPP,Polonnaruwa,7.87,81,20130120,7.8
00043PPP,Polonnaruwa,7.87,81,20130121,0
00043PPP,Polonnaruwa,7.87,81,20130122,0
00043PPP,Polonnaruwa,7.87,81,20130123,83
00043PPP,Polonnaruwa,7.87,81,20130124,65.4
00043PPP,Polonnaruwa,7.87,81,20130125,2
00043PPP,Polonnaruwa,7.87,81,20130126,0
00043PPP,Polonnaruwa,7.87,81,20130127,0
00043PPP,Polonnaruwa,7.87,81,20130128,0
00043PPP,Polonnaruwa,7.87,81,20130129,0
00043PPP,Polonnaruwa,7.87,81,20130130,0
00043PPP,Polonnaruwa,7.87,81,20130131,0
00043PPP,Polonnaruwa,7.87,81,20130201,0.2
00043PPP,Polonnaruwa,7.87,81,20130202,1.1
00043PPP,Polonnaruwa,7.87,81,20130203,0.3
00043PPP,Polonnaruwa,7.87,81,20130204,8.4
00043PPP,Polonnaruwa,7.87,81,20130205,0.3
00043PPP,Polonnaruwa,7.87,81,20130206,0.7
00043PPP,Polonnaruwa,7.87,81,20130207,0
00043PPP,Polonnaruwa,7.87,81,20130208,9.2
00043PPP,Polonnaruwa,7.87,81,20130209,0
00043PPP,Polonnaruwa,7.87,81,20130210,32.7
00043PPP,Polonnaruwa,7.87,81,20130211,34.1
00043PPP,Polonnaruwa,7.87,81,20130212,49.8
00043PPP,Polonnaruwa,7.87,81,20130213,23.7
00043PPP,Polonnaruwa,7.87,81,20130214,0.2
00043PPP,Polonnaruwa,7.87,81,20130215,0
00043PPP,Polonnaruwa,7.87,81,20130216,0.5
00043PPP,Polonnaruwa,7.87,81,20130217,0
00043PPP,Polonnaruwa,7.87,81,20130218,0
00043PPP,Polonnaruwa,7.87,81,20130219,0.4
00043PPP,Polonnaruwa,7.87,81,20130220,0
00043PPP,Polonnaruwa,7.87,81,20130221,0
00043PPP,Polonnaruwa,7.87,81,20130222,0
00043PPP,Polonnaruwa,7.87,81,20130223,0
00043PPP,Polonnaruwa,7.87,81,20130224,0
00043PPP,Polonnaruwa,7.87,81,20130225,0
00043PPP,Polonnaruwa,7.87,81,20130226,0
00043PPP,Polonnaruwa,7.87,81,20130227,0
00043PPP,Polonnaruwa,7.87,81,20130228,0
00043PPP,Polonnaruwa,7.87,81,20130301,0
00043PPP,Polonnaruwa,7.87,81,20130302,0
00043PPP,Polonnaruwa,7.87,81,20130303,37.9
00043PPP,Polonnaruwa,7.87,81,20130304,7.6
00043PPP,Polonnaruwa,7.87,81,20130305,4.5
00043PPP,Polonnaruwa,7.87,81,20130306,3.8
00043PPP,Polonnaruwa,7.87,81,20130307,2.1
00043PPP,Polonnaruwa,7.87,81,20130308,78.8
00043PPP,Polonnaruwa,7.87,81,20130309,2.1
00043PPP,Polonnaruwa,7.87,81,20130310,0
